Date,Open,High,Low,Close,Adj Close,Volume
2018-05-03,183.500000,183.589996,175.770004,182.449997,182.449997,26257600
2018-05-04,180.399994,190.600006,178.619995,188.889999,188.889999,57788300
2018-05-07,190.410004,196.600006,190.300003,195.350006,195.350006,29862200
2018-05-08,194.199997,197.339996,193.009995,196.309998,196.309998,21856300
2018-05-09,195.839996,197.380005,194.500000,195.429993,195.429993,13780600
2018-05-10,196.300003,199.770004,195.160004,195.960007,195.960007,21295000
2018-05-11,196.399994,196.460007,193.380005,194.360001,194.360001,12741100
2018-05-14,195.899994,200.000000,195.869995,198.639999,198.639999,17627100
2018-05-15,195.229996,196.779999,193.860001,196.610001,196.610001,12694900
2018-05-16,196.750000,199.750000,196.300003,198.110001,198.110001,12887500
2018-05-17,196.000000,198.429993,195.570007,196.020004,196.020004,13470500
2018-05-18,196.429993,197.779999,194.720001,195.000000,195.000000,14242300
2018-05-21,197.800003,199.789993,196.399994,197.639999,197.639999,13830500
2018-05-22,198.300003,198.626999,195.699997,195.869995,195.869995,9700100
2018-05-23,193.880005,196.899994,192.800995,196.800003,196.800003,12807400
2018-05-24,198.119995,199.720001,195.697006,197.369995,197.369995,18527700
2018-05-25,197.570007,201.500000,197.210007,199.199997,199.199997,21270000
2018-05-29,197.940002,202.279999,197.000000,198.000000,198.000000,18768700
2018-05-30,199.699997,200.539993,197.500000,197.979996,197.979996,13930600
2018-05-31,198.000000,199.479996,196.850006,198.009995,198.009995,17982500
2018-06-01,199.500000,204.990005,199.449997,204.339996,204.339996,23131900
2018-06-04,205.119995,209.750000,204.729996,208.949997,208.949997,19357000
2018-06-05,209.949997,211.699997,207.130005,208.369995,208.369995,17787700
2018-06-06,209.860001,210.460007,207.289001,208.300003,208.300003,13800500
2018-06-07,207.460007,209.000000,200.880005,203.619995,203.619995,26747800
2018-06-08,201.110001,206.229996,200.429993,205.070007,205.070007,17525200
2018-06-11,206.500000,207.600006,205.009995,205.699997,205.699997,12061400
2018-06-12,206.949997,209.800003,206.899994,209.080002,209.080002,15910900
2018-06-13,209.440002,209.649994,206.600006,206.619995,206.619995,13844200
2018-06-14,207.720001,211.119995,207.509995,210.860001,210.860001,18838300
2018-06-15,207.490005,210.080002,206.009995,208.000000,208.000000,28665600
2018-06-18,205.160004,208.600006,203.880005,208.570007,208.570007,14645200
2018-06-19,203.529999,204.509995,199.500000,204.429993,204.429993,24484200
2018-06-20,205.050003,207.229996,205.020004,206.229996,206.229996,15559600
2018-06-21,205.839996,206.000000,201.039993,202.210007,202.210007,13963800
2018-06-22,203.380005,203.800003,200.250000,202.009995,202.009995,9585000
2018-06-25,197.850006,198.100006,187.860001,191.250000,191.250000,32750900
2018-06-26,193.339996,193.660004,188.419998,191.419998,191.419998,20740400
2018-06-27,193.460007,193.600006,184.889999,185.020004,185.020004,23887000
2018-06-28,183.199997,188.960007,182.039993,188.380005,188.380005,19553800
2018-06-29,185.360001,188.970001,184.259995,185.529999,185.529999,26023400
2018-07-02,181.660004,186.360001,181.059998,186.360001,186.360001,17325900
2018-07-03,187.880005,188.500000,184.360001,184.750000,184.750000,11673700
2018-07-05,187.169998,187.440002,182.899994,186.880005,186.880005,18412100
2018-07-06,186.009995,192.490005,185.539993,192.270004,192.270004,17035600
2018-07-09,194.449997,194.690002,190.869995,192.750000,192.750000,15466400
2018-07-10,192.889999,195.130005,191.479996,192.550003,192.550003,12611400
2018-07-11,188.600006,190.050003,187.419998,187.419998,187.419998,15947000
2018-07-12,190.770004,192.580002,189.789993,190.169998,190.169998,17440400
2018-07-13,191.610001,192.119995,189.300003,190.039993,190.039993,12550500
2018-07-16,189.570007,191.369995,189.149994,190.350006,190.350006,12205600
2018-07-17,188.649994,192.949997,187.899994,192.660004,192.660004,13270700
2018-07-18,192.449997,193.229996,189.910004,190.789993,190.789993,10796600
2018-07-19,188.679993,189.679993,186.869995,187.339996,187.339996,13373100
2018-07-20,189.490005,189.500000,186.610001,187.250000,187.250000,12807500
2018-07-23,187.179993,187.809998,184.800003,187.039993,187.039993,10996200
2018-07-24,190.190002,193.070007,188.350006,189.000000,189.000000,18414800
2018-07-25,190.610001,198.350006,190.139999,197.979996,197.979996,20735400
2018-07-26,193.210007,196.119995,192.619995,194.179993,194.179993,13885500
2018-07-27,196.100006,196.270004,186.929993,189.419998,189.419998,19907100
2018-07-30,190.220001,190.589996,182.059998,184.820007,184.820007,19906300
2018-07-31,186.399994,188.947998,183.990005,187.229996,187.229996,17016600
2018-08-01,186.000000,189.059998,183.960007,185.270004,185.270004,14370700
2018-08-02,181.539993,182.899994,179.779999,182.600006,182.600006,20976500
2018-08-03,184.149994,184.500000,180.080002,180.839996,180.839996,18185100
2018-08-06,180.699997,180.860001,177.490005,178.619995,178.619995,35419000
2018-08-07,180.289993,183.000000,179.740005,179.919998,179.919998,20620300
2018-08-08,180.000000,180.179993,176.550003,177.520004,177.520004,21152400
2018-08-09,179.309998,180.630005,176.759995,177.190002,177.190002,35220900
2018-08-10,175.570007,180.449997,174.750000,180.009995,180.009995,22049200
2018-08-13,179.649994,180.649994,177.000000,177.679993,177.679993,14674000
2018-08-14,175.139999,176.199997,170.770004,172.529999,172.529999,38508600
2018-08-15,167.110001,169.850006,165.389999,169.830002,169.830002,41278600
2018-08-16,172.330002,175.699997,171.570007,171.990005,171.990005,34263300
2018-08-17,172.520004,174.199997,168.380005,172.779999,172.779999,24695400
2018-08-20,175.220001,178.860001,174.360001,176.289993,176.289993,25900700
2018-08-21,177.630005,179.669998,176.970001,177.919998,177.919998,20337400
2018-08-22,178.149994,179.740005,175.500000,177.850006,177.850006,27138500
2018-08-23,184.970001,186.500000,171.910004,172.229996,172.229996,78843400
2018-08-24,175.000000,176.369995,172.449997,174.229996,174.229996,30442800
2018-08-27,177.100006,180.880005,176.220001,180.649994,180.649994,23533800
2018-08-28,182.149994,182.380005,177.500000,178.190002,178.190002,15319000
2018-08-29,179.350006,179.660004,176.830002,178.500000,178.500000,11892600
2018-08-30,177.330002,178.100006,174.121994,174.600006,174.600006,17086200
2018-08-31,173.110001,176.681000,172.759995,175.009995,175.009995,13730800
2018-09-04,173.500000,173.949997,169.000000,170.440002,170.440002,23450500
2018-09-05,167.479996,168.279999,162.029999,164.229996,164.229996,35694700
2018-09-06,164.160004,166.479996,158.669998,159.869995,159.869995,33052000
2018-09-07,159.949997,164.610001,159.509995,162.369995,162.369995,19452400
2018-09-10,158.589996,160.720001,155.000000,156.360001,156.360001,39092700
2018-09-11,153.179993,158.449997,152.850006,157.460007,157.460007,25884100
2018-09-12,158.199997,162.820007,156.181000,161.460007,161.460007,32490500
2018-09-13,165.410004,167.220001,164.009995,165.529999,165.529999,25696500
2018-09-14,167.880005,168.000000,163.380997,164.740005,164.740005,23417700
2018-09-17,161.500000,161.649994,158.289001,158.889999,158.889999,20423200
2018-09-18,156.880005,159.399994,155.520004,156.649994,156.649994,27240600
2018-09-19,158.820007,163.130005,158.820007,162.630005,162.630005,23028300
2018-09-20,166.889999,167.699997,164.716003,165.880005,165.880005,22818100
2018-09-21,169.460007,169.839996,164.500000,164.630005,164.630005,22081900
2018-09-24,162.809998,163.399002,160.100006,163.160004,163.160004,13123400
2018-09-25,164.050003,165.440002,162.830002,164.250000,164.250000,9588700
2018-09-26,165.520004,167.389999,164.869995,165.399994,165.399994,13592500
2018-09-27,166.389999,167.050003,164.919998,166.320007,166.320007,12689200
2018-09-28,164.899994,165.660004,163.300003,164.759995,164.759995,10486500
2018-10-01,165.919998,165.949997,161.559998,162.000000,162.000000,10615200
2018-10-02,159.789993,161.028000,158.270004,160.229996,160.229996,14730500
2018-10-03,163.149994,164.539993,161.929993,162.369995,162.369995,13118800
2018-10-04,160.059998,160.080002,153.869995,156.130005,156.130005,32176100
2018-10-05,156.139999,157.119995,152.250000,154.630005,154.630005,20271000
2018-10-08,150.199997,152.636002,148.339996,151.139999,151.139999,25060400
2018-10-09,147.970001,150.589996,146.470001,146.940002,146.940002,31070200
2018-10-10,142.500000,144.000000,137.919998,138.289993,138.289993,55828800
2018-10-11,135.529999,142.910004,135.139999,141.899994,141.899994,43210300
2018-10-12,148.619995,149.000000,144.520004,147.289993,147.289993,30764400
2018-10-15,144.770004,145.690002,142.300003,144.160004,144.160004,18567100
2018-10-16,145.710007,149.759995,145.259995,149.600006,149.600006,18365900
2018-10-17,150.679993,150.679993,146.369995,148.139999,148.139999,16872400
2018-10-18,145.850006,146.279999,140.800003,142.020004,142.020004,20618900
2018-10-19,145.339996,146.770004,142.610001,142.929993,142.929993,14855100
2018-10-22,148.990005,150.199997,146.100006,148.800003,148.800003,22589300
2018-10-23,143.220001,147.509995,142.619995,146.649994,146.649994,19950500
2018-10-24,145.179993,146.690002,139.339996,139.610001,139.610001,18512300
2018-10-25,142.500000,144.910004,141.009995,144.600006,144.600006,13655100
2018-10-26,139.000000,145.828995,138.550003,142.869995,142.869995,19476900
2018-10-29,142.419998,144.000000,131.360001,133.380005,133.380005,35121700
2018-10-30,132.279999,136.399994,130.059998,136.330002,136.330002,25230000
2018-10-31,141.350006,142.649994,139.139999,142.279999,142.279999,23654600
2018-11-01,144.979996,152.317993,138.619995,151.250000,151.250000,47039300
2018-11-02,152.559998,154.360001,146.279999,147.589996,147.589996,45985800
2018-11-05,146.220001,149.369995,144.229996,144.639999,144.639999,16197300
2018-11-06,145.869995,149.960007,145.324997,147.440002,147.440002,17849800
2018-11-07,150.770004,152.800003,148.940002,152.500000,152.500000,17884400
2018-11-08,150.990005,151.880005,146.690002,148.990005,148.990005,17067100
2018-11-09,145.570007,145.720001,142.479996,144.850006,144.850006,16220000
2018-11-12,145.009995,146.406006,139.970001,142.820007,142.820007,16516500
2018-11-13,144.830002,149.940002,143.910004,146.979996,146.979996,19575100
2018-11-14,150.210007,152.149994,148.440002,150.440002,150.440002,21786000
2018-11-15,152.899994,157.399994,150.889999,156.220001,156.220001,30083500
2018-11-16,155.039993,155.800003,152.141998,154.100006,154.100006,20039400
2018-11-19,152.020004,153.210007,148.770004,149.529999,149.529999,18087800
2018-11-20,144.479996,148.070007,142.820007,145.979996,145.979996,19473200
2018-11-21,149.059998,151.479996,148.649994,149.410004,149.410004,14718600
2018-11-23,147.300003,151.169998,147.000000,150.330002,150.330002,7437500
2018-11-26,153.210007,156.529999,152.369995,156.009995,156.009995,16152700
2018-11-27,154.639999,157.940002,153.580002,156.460007,156.460007,17911800
2018-11-28,159.009995,159.800003,155.259995,159.339996,159.339996,20767100
2018-11-29,158.080002,159.000000,153.539993,156.279999,156.279999,20532200
2018-11-30,157.899994,160.860001,156.720001,160.860001,160.860001,35071200
2018-12-03,168.639999,168.800003,163.509995,163.740005,163.740005,31174000
2018-12-04,164.880005,164.979996,156.460007,158.339996,158.339996,22198600
2018-12-06,153.000000,155.869995,150.509995,155.830002,155.830002,25335500
2018-12-07,155.399994,158.050003,151.729996,153.059998,153.059998,17447900
2018-12-10,150.389999,152.809998,147.479996,151.429993,151.429993,15525500
2018-12-11,155.259995,156.240005,150.899994,151.830002,151.830002,13651900
2018-12-12,155.240005,156.169998,151.429993,151.500000,151.500000,16619200
2018-12-13,153.050003,153.460007,150.520004,151.479996,151.479996,12255800
2018-12-14,147.710007,150.699997,145.720001,149.000000,149.000000,15560700
2018-12-17,146.500000,147.940002,142.240005,143.979996,143.979996,15788100
2018-12-18,144.279999,144.750000,140.110001,140.820007,140.820007,17846600
2018-12-19,141.039993,141.324997,135.729996,137.139999,137.139999,27657800
2018-12-20,135.830002,137.755005,132.910004,135.110001,135.110001,24103800
2018-12-21,137.080002,137.190002,130.229996,132.000000,132.000000,28790600
2018-12-24,130.000000,134.570007,129.770004,131.889999,131.889999,11240700
2018-12-26,132.869995,138.020004,130.179993,138.000000,138.000000,14862400
2018-12-27,135.050003,138.449997,133.889999,138.449997,138.449997,11457400
2018-12-28,139.199997,140.979996,136.789993,139.089996,139.089996,11955300
2018-12-31,141.830002,142.020004,136.039993,137.070007,137.070007,11186400
2019-01-02,134.130005,137.748993,133.029999,136.699997,136.699997,16708400
2019-01-03,134.270004,134.869995,129.830002,130.600006,130.600006,19531300
2019-01-04,134.259995,141.080002,133.660004,139.750000,139.750000,22845400
2019-01-07,140.550003,144.080002,139.009995,143.100006,143.100006,17239000
2019-01-08,145.000000,147.550003,142.059998,146.789993,146.789993,16487600
2019-01-09,149.889999,153.350006,148.500000,151.919998,151.919998,20214100
2019-01-10,149.809998,152.029999,148.880005,151.690002,151.690002,14221100
2019-01-11,151.830002,153.380005,150.139999,151.320007,151.320007,9589400
2019-01-14,148.500000,150.570007,146.539993,149.270004,149.270004,13356700
2019-01-15,150.679993,154.169998,149.964005,150.880005,150.880005,15003100
2019-01-16,152.809998,155.389999,151.500000,154.839996,154.839996,14810800
2019-01-17,152.110001,158.550003,151.899994,155.970001,155.970001,16153200
2019-01-18,158.449997,159.490005,154.729996,157.020004,157.020004,19611400
2019-01-22,154.399994,155.440002,150.207001,152.149994,152.149994,21295000
2019-01-23,154.649994,155.179993,150.949997,152.029999,152.029999,10195800
2019-01-24,151.470001,156.000000,151.210007,155.860001,155.860001,10997900
2019-01-25,158.910004,160.500000,157.429993,159.210007,159.210007,16451800
2019-01-28,157.800003,159.690002,155.300003,158.919998,158.919998,10141100
2019-01-29,159.039993,160.375000,155.919998,156.880005,156.880005,18348200
2019-01-30,161.289993,167.839996,160.500000,166.820007,166.820007,36997700
2019-01-31,167.800003,169.729996,165.699997,168.490005,168.490005,21219500
2019-02-01,168.000000,169.399994,167.630005,167.970001,167.970001,10771500
2019-02-04,166.320007,167.550003,165.610001,166.699997,166.699997,7380400
2019-02-05,168.550003,171.949997,168.000000,171.830002,171.830002,12801800
2019-02-06,171.860001,173.089996,169.990005,171.520004,171.520004,11267800
2019-02-07,169.160004,169.610001,164.335999,166.960007,166.960007,11911100
2019-02-08,163.830002,167.649994,163.750000,167.360001,167.360001,8331500
2019-02-11,168.850006,170.330002,167.449997,167.449997,167.449997,7260300
2019-02-12,169.600006,170.490005,168.610001,168.710007,168.710007,8594400
2019-02-13,169.910004,171.050003,168.990005,169.399994,169.399994,8661800
2019-02-14,167.639999,168.500000,166.610001,168.380005,168.380005,8722100
2019-02-15,168.610001,168.770004,165.410004,166.149994,166.149994,12099500
2019-02-19,166.979996,171.149994,166.500000,170.179993,170.179993,12982300
2019-02-20,171.000000,172.679993,170.610001,170.710007,170.710007,12454900
2019-02-21,171.000000,171.779999,169.800003,171.660004,171.660004,8434800
2019-02-22,172.800003,177.020004,172.520004,176.919998,176.919998,16175600
2019-02-25,181.259995,183.720001,180.729996,183.250000,183.250000,22831800
2019-02-26,179.789993,184.350006,179.369995,183.539993,183.539993,13871000
2019-02-27,181.720001,184.929993,180.880005,184.580002,184.580002,16741600
2019-02-28,183.009995,184.300003,181.470001,183.029999,183.029999,12370400
2019-03-01,185.089996,186.899994,183.380005,183.880005,183.880005,14348500
2019-03-04,186.000000,187.339996,184.460007,187.250000,187.250000,14761700
2019-03-05,186.940002,188.080002,185.000000,185.000000,185.000000,11513200
2019-03-06,184.380005,185.589996,183.020004,184.169998,184.169998,10009100
2019-03-07,180.910004,181.800003,176.729996,177.320007,177.320007,16488900
2019-03-08,171.565002,175.350006,171.565002,175.029999,175.029999,14674200
2019-03-11,177.830002,181.720001,177.580002,180.410004,180.410004,13764000
2019-03-12,182.039993,182.179993,179.509995,180.630005,180.630005,8660000
2019-03-13,180.729996,182.535004,179.259995,180.699997,180.699997,8868200
2019-03-14,179.059998,180.820007,178.009995,180.360001,180.360001,9272000
2019-03-15,180.660004,181.449997,179.660004,180.970001,180.970001,10844100
2019-03-18,181.929993,182.889999,180.759995,181.830002,181.830002,7847800
2019-03-19,181.630005,183.360001,180.850006,182.139999,182.139999,10238600
2019-03-20,180.940002,181.949997,178.429993,181.279999,181.279999,15901500
2019-03-21,178.949997,181.729996,178.520004,181.500000,181.500000,9754500
2019-03-22,179.770004,180.479996,175.335999,176.259995,176.259995,11688400
2019-03-25,174.330002,178.899994,174.100006,178.770004,178.770004,7511400
2019-03-26,179.699997,180.649994,177.095001,178.080002,178.080002,7897900
2019-03-27,177.699997,179.830002,176.912994,177.029999,177.029999,8371000
2019-03-28,177.470001,178.529999,175.970001,177.729996,177.729996,7146800
2019-03-29,180.729996,182.600006,179.000000,182.449997,182.449997,13850900
2019-04-01,185.089996,185.559998,180.889999,180.889999,180.889999,12714800
2019-04-02,181.460007,183.563004,180.949997,181.740005,181.740005,8021500
2019-04-03,179.509995,180.699997,176.759995,178.320007,178.320007,26811600
2019-04-04,177.039993,181.960007,176.889999,181.070007,181.070007,16993200
2019-04-05,182.509995,185.500000,182.000000,185.350006,185.350006,18705000
2019-04-08,184.190002,187.820007,184.009995,186.500000,186.500000,14725600
2019-04-09,186.490005,187.889999,186.160004,187.190002,187.190002,11578200
2019-04-10,186.690002,187.399994,184.000000,186.190002,186.190002,10655000
2019-04-11,185.149994,186.059998,183.750000,184.979996,184.979996,8900300
2019-04-12,187.710007,189.789993,187.139999,188.910004,188.910004,12600000
2019-04-15,188.059998,188.169998,182.559998,183.070007,183.070007,14616600
2019-04-16,185.550003,185.789993,183.399994,185.779999,185.779999,12195900
2019-04-17,187.339996,188.199997,185.779999,187.550003,187.550003,11614200
2019-04-18,186.410004,187.279999,185.389999,186.940002,186.940002,7882500
2019-04-22,184.500000,186.470001,183.610001,185.380005,185.380005,8677800
2019-04-23,186.000000,188.149994,185.440002,187.289993,187.289993,11410600
2019-04-24,186.759995,186.899994,184.580002,185.669998,185.669998,9085300
2019-04-25,185.240005,188.130005,183.955002,187.880005,187.880005,10328900
2019-04-26,187.880005,188.740005,185.509995,187.089996,187.089996,9421100
2019-04-29,187.419998,188.000000,185.759995,186.940002,186.940002,8660600
2019-04-30,186.300003,188.250000,183.820007,185.570007,185.570007,15076500
2019-05-01,186.750000,193.195007,185.880005,189.309998,189.309998,17397500
2019-05-02,189.419998,192.699997,186.649994,190.389999,190.389999,11468100
2019-05-03,191.880005,195.720001,191.880005,195.210007,195.210007,14521100
2019-05-06,185.169998,189.000000,184.830002,188.240005,188.240005,23941200
2019-05-07,186.050003,186.449997,179.630005,181.429993,181.429993,22663200
2019-05-08,180.949997,183.199997,178.580002,179.589996,179.589996,16611100
2019-05-09,175.429993,180.695007,173.070007,179.039993,179.039993,22727800
2019-05-10,180.179993,180.789993,174.100006,178.000000,178.000000,18987000
2019-05-13,169.789993,172.470001,168.779999,170.009995,170.009995,22330700
2019-05-14,172.750000,175.149994,171.479996,174.839996,174.839996,17874100
2019-05-15,177.059998,180.240005,173.320999,177.600006,177.600006,37610400
2019-05-16,178.179993,178.250000,174.750000,175.570007,175.570007,20579200
2019-05-17,171.690002,172.289993,168.490005,169.570007,169.570007,22539400
2019-05-20,164.440002,164.570007,160.020004,160.649994,160.649994,33413800
2019-05-21,163.160004,165.589996,162.520004,163.429993,163.429993,22006100
2019-05-22,162.410004,162.820007,158.070007,158.830002,158.830002,25831200
2019-05-23,155.449997,158.479996,154.410004,156.000000,156.000000,26891900
2019-05-24,157.615005,158.429993,154.899994,155.000000,155.000000,21489700
2019-05-28,156.399994,157.070007,153.220001,154.809998,154.809998,38603000
2019-05-29,153.580002,154.384995,150.710007,152.479996,152.479996,30073100
2019-05-30,152.360001,153.369995,150.250000,151.070007,151.070007,17344700
2019-05-31,149.630005,150.679993,147.949997,149.259995,149.259995,26881200
2019-06-03,149.600006,151.770004,148.845001,149.910004,149.910004,25254400
2019-06-04,151.559998,155.199997,150.639999,154.149994,154.149994,27417200
2019-06-05,155.169998,156.110001,149.309998,151.649994,151.649994,23208600
2019-06-06,152.000000,152.699997,150.570007,151.500000,151.500000,15763000
2019-06-07,152.949997,155.690002,152.214005,154.229996,154.229996,17817800
2019-06-10,158.779999,161.979996,157.399994,159.850006,159.850006,36473300
2019-06-11,164.199997,165.679993,161.925003,162.649994,162.649994,23408400
2019-06-12,160.470001,161.699997,158.809998,160.039993,160.039993,16329300
2019-06-13,160.550003,161.320007,159.800003,160.330002,160.330002,17571400
2019-06-14,158.369995,158.710007,157.229996,158.100006,158.100006,14981600
2019-06-17,157.529999,160.550003,157.419998,159.910004,159.910004,16079800
2019-06-18,162.889999,169.110001,161.949997,165.509995,165.509995,35754800
2019-06-19,167.770004,167.899994,163.419998,165.460007,165.460007,20798100
2019-06-20,170.190002,170.479996,166.274994,168.250000,168.250000,24004700
2019-06-21,167.479996,169.470993,166.770004,167.550003,167.550003,17415800
2019-06-24,168.399994,168.880005,165.779999,168.100006,168.100006,18422600
2019-06-25,167.039993,167.339996,164.619995,165.800003,165.800003,20439200
2019-06-26,168.279999,171.240005,168.149994,168.990005,168.990005,22416400
2019-06-27,170.619995,171.979996,169.380005,170.899994,170.899994,18349400
2019-06-28,170.199997,170.889999,167.960007,169.449997,169.449997,19974300
2019-07-01,175.865005,177.949997,174.360001,175.050003,175.050003,25846800
2019-07-02,175.130005,175.550003,174.250000,175.449997,175.449997,14155200
2019-07-03,175.690002,175.850006,173.850006,174.669998,174.669998,8532600
2019-07-05,173.750000,173.820007,172.820007,173.300003,173.300003,12618600
2019-07-08,170.089996,170.279999,168.350006,168.449997,168.449997,16531000
2019-07-09,167.085007,168.979996,166.500000,168.800003,168.800003,15782800
2019-07-10,171.240005,171.369995,166.860001,166.929993,166.929993,16675600
2019-07-11,167.559998,168.423996,165.000000,166.550003,166.550003,14796400
2019-07-12,168.000000,170.199997,167.649994,169.070007,169.070007,18103600
2019-07-15,171.500000,173.750000,170.419998,173.500000,173.500000,22199000
2019-07-16,174.199997,175.520004,173.460007,174.190002,174.190002,19039700
2019-07-17,172.750000,176.220001,172.490005,174.820007,174.820007,15031600
2019-07-18,173.410004,174.399994,172.059998,172.800003,172.800003,15603800
2019-07-19,174.869995,175.149994,172.990005,172.990005,172.990005,13647200
2019-07-22,173.500000,174.279999,171.436996,174.000000,174.000000,18490900
2019-07-23,175.389999,178.639999,174.845001,178.089996,178.089996,20881500
2019-07-24,178.000000,178.960007,176.938004,178.669998,178.669998,14933100
2019-07-25,178.490005,179.149994,175.369003,177.289993,177.289993,14049000
2019-07-26,178.250000,179.399994,176.880005,178.740005,178.740005,15281000
2019-07-29,178.429993,179.880005,175.350006,177.020004,177.020004,15130300
2019-07-30,174.250000,175.710007,172.889999,174.100006,174.100006,14300600
2019-07-31,173.710007,174.889999,170.089996,173.110001,173.110001,14628900
2019-08-01,174.539993,175.714996,162.100006,165.649994,165.649994,32728200
2019-08-02,162.559998,163.850006,160.350006,161.000000,161.000000,27104700
2019-08-05,155.029999,157.229996,151.850006,153.669998,153.669998,28912600
2019-08-06,158.479996,158.729996,156.110001,157.429993,157.429993,24996300
2019-08-07,155.729996,159.479996,155.300003,159.169998,159.169998,17917400
2019-08-08,161.710007,162.300003,159.119995,162.220001,162.220001,19267700
2019-08-09,160.979996,161.990005,159.110001,159.119995,159.119995,11894300
2019-08-12,157.500000,159.380005,155.539993,159.309998,159.309998,14424400
2019-08-13,160.639999,167.360001,159.570007,164.029999,164.029999,22842900
2019-08-14,161.339996,163.000000,159.210007,162.059998,162.059998,20803700
2019-08-15,170.110001,171.000000,164.360001,166.970001,166.970001,36343500
2019-08-16,170.000000,177.550003,168.570007,174.600006,174.600006,25952500
2019-08-19,177.429993,178.800003,175.589996,178.279999,178.279999,16012800
2019-08-20,175.910004,177.990005,175.619995,177.210007,177.210007,10338100
2019-08-21,177.220001,178.500000,174.889999,175.240005,175.240005,10615700
2019-08-22,174.100006,174.979996,170.500000,171.910004,171.910004,11568900
2019-08-23,169.690002,171.490005,163.830994,164.539993,164.539993,20871500
2019-08-26,166.490005,167.449997,165.529999,165.899994,165.899994,8640500
2019-08-27,167.199997,168.190002,165.190002,166.199997,166.199997,12777600
2019-08-28,164.639999,168.000000,164.199997,167.479996,167.479996,9507400
2019-08-29,171.000000,173.960007,170.949997,172.809998,172.809998,11565400
2019-08-30,174.350006,175.250000,172.660004,175.029999,175.029999,10293400
2019-09-03,173.000000,174.720001,172.149994,172.410004,172.410004,8499300
2019-09-04,176.259995,176.550003,173.990005,174.330002,174.330002,7208900
2019-09-05,176.880005,178.949997,176.520004,178.940002,178.940002,11154300
2019-09-06,179.009995,179.220001,176.210007,176.690002,176.690002,8304000
2019-09-09,177.880005,177.990005,175.860001,177.779999,177.779999,6931700
2019-09-10,176.279999,176.300003,172.220001,174.990005,174.990005,9835000
2019-09-11,176.000000,176.660004,174.149994,176.089996,176.089996,7039300
2019-09-12,177.889999,180.500000,177.000000,178.240005,178.240005,12509400
2019-09-13,179.740005,180.179993,178.610001,179.169998,179.169998,9479700
2019-09-16,177.750000,179.169998,175.369995,177.070007,177.070007,10725100
2019-09-17,176.850006,179.119995,176.050003,179.000000,179.000000,7481000
2019-09-18,179.149994,180.169998,177.580002,180.000000,180.000000,9233300
2019-09-19,180.899994,184.130005,180.429993,180.460007,180.460007,15119800
2019-09-20,182.309998,183.820007,178.839996,182.509995,182.509995,24517800
2019-09-23,181.250000,181.330002,176.800003,176.979996,176.979996,14047400
2019-09-24,179.169998,179.490005,171.300003,171.550003,171.550003,14324600
2019-09-25,172.300003,176.990005,171.720001,176.660004,176.660004,11766400
2019-09-26,177.000000,178.229996,174.830002,175.000000,175.000000,9982400
2019-09-27,176.000000,176.500000,163.149994,165.979996,165.979996,33287500
2019-09-30,169.886993,170.199997,166.449997,167.229996,167.229996,14866800
2019-10-01,168.009995,168.229996,163.639999,165.149994,165.149994,14155500
2019-10-02,162.820007,166.880005,161.899994,165.770004,165.770004,11526500
2019-10-03,166.649994,170.179993,165.000000,169.479996,169.479996,10305000
2019-10-04,169.600006,170.699997,167.559998,170.339996,170.339996,8715200
2019-10-07,168.830002,172.300003,167.210007,168.320007,168.320007,11993000
2019-10-08,164.300003,165.220001,161.679993,161.929993,161.929993,15833100
2019-10-09,165.500000,166.580002,163.419998,165.190002,165.190002,10943100
2019-10-10,165.960007,168.570007,164.089996,166.070007,166.070007,11462400
2019-10-11,170.770004,174.880005,169.570007,172.940002,172.940002,19247400
2019-10-14,172.839996,173.339996,170.789993,171.160004,171.160004,7667600
2019-10-15,172.910004,176.750000,172.690002,175.289993,175.289993,13753000
2019-10-16,175.800003,177.350006,174.119995,177.119995,177.119995,10858700
2019-10-17,178.000000,178.589996,175.229996,176.850006,176.850006,8020600
2019-10-18,176.000000,176.229996,169.000000,169.130005,169.130005,14575700
