Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,65.360001,65.540001,65.089996,65.400002,48.220089,18798600
2010-03-02,65.660004,65.790001,65.150002,65.489998,48.286449,24823900
2010-03-03,65.769997,65.970001,65.379997,65.430000,48.242218,22279800
2010-03-04,65.349998,65.629997,65.080002,65.400002,48.220089,21961100
2010-03-05,65.959999,66.519997,65.779999,66.470001,49.009022,26837900
2010-03-08,66.769997,66.790001,66.230003,66.480003,49.016399,20297200
2010-03-09,66.320000,67.190002,66.220001,66.779999,49.237583,29003100
2010-03-10,67.160004,67.419998,66.779999,67.220001,49.561996,24810300
2010-03-11,67.389999,67.559998,66.980003,67.220001,49.561996,19357400
2010-03-12,67.580002,67.580002,66.500000,66.800003,49.252319,23361800
2010-03-15,66.669998,66.690002,65.900002,66.300003,48.883678,22070000
2010-03-16,66.550003,66.680000,66.000000,66.570000,49.082752,35103700
2010-03-17,66.910004,67.790001,66.800003,67.360001,49.665222,38770000
2010-03-18,67.500000,67.739998,67.010002,67.389999,49.687336,25925500
2010-03-19,67.040001,67.889999,66.430000,67.040001,49.429272,45564200
2010-03-22,66.489998,67.199997,66.320000,66.970001,49.377663,21390600
2010-03-23,66.940002,66.980003,66.449997,66.949997,49.362919,24754700
2010-03-24,66.570000,66.860001,66.230003,66.500000,49.031136,19748800
2010-03-25,66.809998,66.919998,66.239998,66.300003,48.883678,21095600
2010-03-26,66.440002,66.879997,66.169998,66.540001,49.060623,30553400
2010-03-29,66.660004,67.480003,66.589996,67.300003,49.620987,26122200
2010-03-30,67.190002,67.300003,66.790001,67.050003,49.436653,17745900
2010-03-31,66.940002,67.190002,66.599998,66.980003,49.385044,22352500
2010-04-01,67.269997,67.800003,67.190002,67.610001,49.849571,19614700
2010-04-05,67.839996,68.360001,67.720001,68.190002,50.277191,20901100
2010-04-06,67.989998,68.349998,67.800003,67.900002,50.063366,19776800
2010-04-07,67.830002,67.849998,66.970001,67.339996,49.650486,24531500
2010-04-08,67.010002,68.220001,66.849998,67.860001,50.033867,24060800
2010-04-09,68.110001,68.980003,68.070000,68.760002,50.697460,21099600
2010-04-12,68.800003,69.050003,68.580002,68.709999,50.660595,18170300
2010-04-13,68.470001,68.760002,68.070000,68.660004,50.623753,19177100
2010-04-14,68.720001,68.820000,68.360001,68.610001,50.586868,18777800
2010-04-15,68.500000,68.720001,68.150002,68.260002,50.328812,16712900
2010-04-16,68.120003,68.699997,67.709999,67.930000,50.085476,33855100
2010-04-19,67.750000,68.440002,67.570000,68.230003,50.306675,25686000
2010-04-20,68.620003,69.220001,68.500000,68.970001,50.852306,22989500
2010-04-21,69.000000,69.430000,68.570000,68.919998,50.815426,21119200
2010-04-22,68.519997,68.730003,68.220001,68.559998,50.550003,21654700
2010-04-23,68.500000,69.269997,68.180000,69.239998,51.051353,24340000
2010-04-26,69.029999,69.529999,68.930000,69.290001,51.088234,18237100
2010-04-27,69.010002,70.000000,68.199997,68.269997,50.336170,36374700
2010-04-28,68.870003,69.540001,68.610001,69.190002,51.014492,33243500
2010-04-29,68.449997,69.660004,68.239998,68.660004,50.623753,47200900
2010-04-30,68.900002,69.309998,67.730003,67.769997,49.967514,43762100
2010-05-03,68.110001,68.220001,67.180000,67.839996,50.019138,30734900
2010-05-04,67.150002,67.260002,66.000000,66.470001,49.009022,31646100
2010-05-05,65.940002,66.940002,65.830002,66.169998,48.787811,30260300
2010-05-06,65.790001,66.230003,58.459999,63.889999,47.106754,58336300
2010-05-07,64.500000,64.919998,63.230000,63.700001,46.966663,69004800
2010-05-10,65.419998,65.750000,64.519997,65.230003,48.094753,38337600
2010-05-11,64.620003,65.000000,64.230003,64.459999,47.849781,29790600
2010-05-12,64.639999,65.339996,64.500000,64.910004,48.183830,25390700
2010-05-13,64.870003,65.269997,64.320000,64.739998,48.057636,26791600
2010-05-14,64.500000,64.730003,62.910000,63.599998,47.211407,38815400
2010-05-17,63.740002,63.880001,62.259998,63.270000,46.966434,31923700
2010-05-18,64.050003,64.269997,62.419998,62.790001,46.610115,34457000
2010-05-19,62.459999,62.939999,62.000000,62.450001,46.357735,36722500
2010-05-20,61.470001,61.680000,60.209999,60.330002,44.784016,57194500
2010-05-21,59.160000,60.950001,59.160000,60.880001,45.192284,52802900
2010-05-24,60.740002,61.000000,60.130001,60.189999,44.680088,27847800
2010-05-25,58.990002,59.779999,58.459999,59.709999,44.323769,50533800
2010-05-26,60.080002,60.459999,59.119999,59.310001,44.026848,34028900
2010-05-27,60.500000,61.549999,60.099998,61.459999,45.622837,31911500
2010-05-28,61.209999,61.669998,60.279999,60.459999,44.880516,32078700
2010-06-01,60.380001,60.860001,59.139999,59.250000,43.982307,32972000
2010-06-02,59.509998,60.799999,59.230000,60.770000,45.110641,28668400
2010-06-03,61.230000,62.009998,60.599998,61.560001,45.697063,32383700
2010-06-04,60.740002,61.049999,59.290001,59.529999,44.190159,45019200
2010-06-07,59.980000,60.410000,59.200001,59.299999,44.019424,28389500
2010-06-08,59.619999,61.439999,59.380001,61.240002,45.459530,48460700
2010-06-09,61.580002,61.599998,59.820000,60.029999,44.561314,31693200
2010-06-10,61.500000,62.000000,61.160000,61.889999,45.942028,33020100
2010-06-11,61.680000,61.919998,61.180000,61.860001,45.919765,21227100
2010-06-14,62.060001,62.459999,61.320000,61.369999,45.556026,24667800
2010-06-15,61.889999,62.570000,61.490002,62.509998,46.402267,24532600
2010-06-16,61.970001,62.619999,61.900002,62.509998,46.402267,20652700
2010-06-17,62.419998,62.700001,61.950001,62.599998,46.469086,23310200
2010-06-18,62.779999,63.369999,62.400002,63.099998,46.840237,32747000
2010-06-21,64.099998,64.500000,62.849998,63.130001,46.862507,24877600
2010-06-22,63.130001,63.200001,61.790001,61.939999,45.979149,26147000
2010-06-23,61.709999,62.259998,60.900002,61.099998,45.355595,38058900
2010-06-24,60.820000,61.200001,59.869999,60.070000,44.591011,34188500
2010-06-25,60.150002,60.240002,59.099998,59.099998,43.870949,118023500
2010-06-28,59.310001,59.389999,58.470001,58.470001,43.403305,43013000
2010-06-29,58.000000,58.090000,57.000000,57.290001,42.527359,52525000
2010-06-30,57.330002,57.730000,56.919998,57.070000,42.364052,43944900
2010-07-01,56.980000,57.270000,56.169998,56.610001,42.022594,47746400
2010-07-02,56.849998,56.990002,55.939999,56.570000,41.992905,32767900
2010-07-06,57.169998,57.590000,56.770000,57.459999,42.653561,36912100
2010-07-07,57.369999,58.450001,57.259998,58.430000,43.373619,41797200
2010-07-08,59.130001,59.200001,58.130001,58.810001,43.655689,40430300
2010-07-09,58.759998,59.009998,58.299999,58.779999,43.633419,25976500
2010-07-12,58.290001,58.939999,58.200001,58.939999,43.752193,23515000
2010-07-13,59.599998,59.720001,59.040001,59.419998,44.108505,30514200
2010-07-14,59.220001,59.340000,58.619999,59.259998,43.989738,26061100
2010-07-15,59.360001,59.490002,58.590000,59.270000,43.997169,24737300
2010-07-16,58.840000,59.110001,57.810001,57.959999,43.024715,35805700
2010-07-19,58.330002,58.740002,58.099998,58.430000,43.373619,20960000
2010-07-20,57.680000,58.990002,57.669998,58.950001,43.759613,23807300
2010-07-21,59.130001,59.130001,57.599998,58.169998,43.180607,26859700
2010-07-22,58.709999,59.790001,58.660000,59.380001,44.078819,27051400
2010-07-23,59.259998,59.810001,58.799999,59.720001,44.331200,19281400
2010-07-26,59.700001,60.439999,59.630001,60.389999,44.828556,20236500
2010-07-27,60.619999,60.900002,60.389999,60.810001,45.140327,22400800
2010-07-28,60.730000,61.270000,60.730000,60.910000,45.214561,23511100
2010-07-29,61.419998,61.880001,60.290001,60.340000,44.791439,33763000
2010-07-30,60.150002,60.509998,59.599998,59.680000,44.301510,29354600
2010-08-02,60.639999,62.040001,60.610001,61.939999,45.979149,28144000
2010-08-03,61.980000,62.990002,61.880001,62.720001,46.558151,31075800
2010-08-04,62.860001,62.889999,62.270000,62.720001,46.558151,21033800
2010-08-05,62.279999,62.709999,61.849998,62.709999,46.550739,19985300
2010-08-06,61.919998,62.500000,61.250000,61.970001,46.001419,23097300
2010-08-09,62.560001,62.669998,62.180000,62.450001,46.357735,14731300
2010-08-10,61.849998,62.169998,61.450001,61.930000,45.971733,23188500
2010-08-11,60.549999,60.660000,60.200001,60.389999,45.149330,24281300
2010-08-12,59.700001,60.560001,59.560001,60.230000,45.029709,16951300
2010-08-13,59.959999,60.450001,59.799999,59.910000,44.790470,14651300
2010-08-16,59.599998,60.250000,59.250000,59.880001,44.768051,14301100
2010-08-17,60.490002,61.160000,60.139999,60.820000,45.470810,20122200
2010-08-18,60.669998,60.720001,59.630001,60.150002,44.969906,20071500
2010-08-19,59.930000,60.060001,58.900002,59.290001,44.326939,21174500
2010-08-20,59.020000,59.070000,58.549999,58.889999,44.027889,21008800
2010-08-23,58.970001,60.049999,58.900002,59.500000,44.483948,21337700
2010-08-24,58.959999,59.450001,58.790001,58.939999,44.065269,25679100
2010-08-25,58.689999,59.400002,58.419998,58.910000,44.042839,20944000
2010-08-26,59.360001,59.500000,58.330002,58.480000,43.721355,22320900
2010-08-27,58.720001,59.959999,58.049999,59.799999,44.708244,28279500
2010-08-30,59.560001,59.900002,58.959999,59.000000,44.110134,16265100
2010-08-31,58.750000,59.540001,58.500000,59.110001,44.192375,26985400
2010-09-01,60.040001,60.959999,59.720001,60.910000,45.538090,26286200
2010-09-02,60.490002,61.060001,60.369999,61.060001,45.650246,18662600
2010-09-03,61.200001,61.599998,60.750000,61.320000,45.844620,21982900
2010-09-07,60.889999,61.070000,60.450001,60.549999,45.268951,19435700
2010-09-08,60.660000,61.259998,60.630001,60.750000,45.418468,17380600
2010-09-09,61.500000,61.590000,60.910000,61.049999,45.642769,16525200
2010-09-10,61.380001,61.480000,60.950001,61.200001,45.754906,14488400
2010-09-13,61.389999,61.520000,60.540001,61.000000,45.605396,23141800
2010-09-14,60.840000,61.340000,60.750000,61.009998,45.612858,17977500
2010-09-15,60.759998,61.029999,60.360001,61.000000,45.605396,18769900
2010-09-16,60.849998,60.990002,60.450001,60.970001,45.582954,16432500
2010-09-17,61.189999,61.299999,60.630001,60.779999,45.440899,26447200
2010-09-20,61.040001,61.820000,60.950001,61.549999,46.016575,21788100
2010-09-21,61.650002,61.900002,61.250000,61.540001,46.009117,20525200
2010-09-22,61.560001,62.000000,61.410000,61.450001,45.941830,18207700
2010-09-23,60.990002,61.570000,60.900002,61.150002,45.717525,18097800
2010-09-24,61.509998,62.130001,61.360001,61.750000,46.166107,25145300
2010-09-27,61.990002,62.080002,61.680000,61.709999,46.136200,16642800
2010-09-28,61.630001,62.259998,61.270000,62.060001,46.397881,18806700
2010-09-29,61.770000,62.020000,61.270000,61.590000,46.046497,21158000
2010-09-30,61.950001,62.439999,61.470001,61.790001,46.195999,25460200
2010-10-01,62.320000,62.580002,61.799999,62.540001,46.756741,24160200
2010-10-04,62.520000,62.730000,61.840000,62.189999,46.495060,16902500
2010-10-05,62.590000,63.400002,62.430000,63.259998,47.295021,25185400
2010-10-06,63.180000,63.939999,63.180000,63.939999,47.803413,21645200
2010-10-07,63.959999,64.000000,63.369999,63.849998,47.736122,19468400
2010-10-08,63.810001,64.529999,63.630001,64.379997,48.132374,22370500
2010-10-11,64.360001,64.809998,64.309998,64.550003,48.259476,13848900
2010-10-12,64.309998,64.889999,63.930000,64.699997,48.371620,20732000
2010-10-13,64.839996,65.290001,64.570000,65.040001,48.625813,22560500
2010-10-14,65.050003,65.449997,64.870003,65.300003,48.820194,17778100
2010-10-15,65.639999,65.650002,64.820000,65.190002,48.737957,25500700
2010-10-18,65.190002,66.540001,65.029999,66.279999,49.552864,22481700
2010-10-19,65.589996,66.040001,64.589996,65.120003,48.685623,25367400
2010-10-20,65.470001,66.389999,65.349998,66.010002,49.350990,20543900
2010-10-21,66.290001,66.800003,65.650002,66.320000,49.582771,21291200
2010-10-22,66.510002,66.550003,66.129997,66.339996,49.597713,13332800
2010-10-25,66.680000,66.809998,66.160004,66.199997,49.493050,16516600
2010-10-26,65.959999,66.570000,65.809998,66.529999,49.739773,17652900
2010-10-27,65.949997,65.989998,65.089996,65.669998,49.096813,23358900
2010-10-28,66.430000,66.699997,66.050003,66.220001,49.508011,20464200
2010-10-29,66.099998,66.559998,65.989998,66.489998,49.709877,19265600
2010-11-01,66.720001,67.209999,66.629997,66.949997,50.053776,22372700
2010-11-02,67.320000,68.250000,67.209999,67.839996,50.719177,26192200
2010-11-03,68.230003,68.269997,67.320000,67.970001,50.816360,26545300
2010-11-04,68.400002,69.599998,68.290001,69.379997,51.870510,31221400
2010-11-05,69.440002,70.000000,69.400002,70.000000,52.334045,26531700
2010-11-08,69.489998,70.419998,69.459999,70.320000,52.573296,23628000
2010-11-09,70.290001,71.110001,70.099998,70.629997,53.137547,33938100
2010-11-10,70.959999,71.160004,70.150002,71.129997,53.513714,25482400
2010-11-11,71.000000,71.900002,70.730003,71.830002,54.040348,23788900
2010-11-12,71.379997,71.400002,70.430000,70.989998,53.408386,24598100
2010-11-15,71.010002,71.220001,70.440002,70.480003,53.024700,18779600
2010-11-16,69.620003,69.820000,68.559998,68.940002,51.866100,27543400
2010-11-17,68.839996,69.379997,68.559998,69.010002,51.918747,17471800
2010-11-18,69.650002,70.389999,69.639999,70.309998,52.896809,18322900
2010-11-19,70.199997,70.589996,69.360001,70.540001,53.069836,24116400
2010-11-22,70.099998,70.300003,68.790001,70.190002,52.806507,18907900
2010-11-23,68.800003,69.150002,68.320000,68.980003,51.896187,22672000
2010-11-24,69.250000,70.000000,69.190002,69.879997,52.573288,19335600
2010-11-26,69.300003,69.430000,68.900002,69.230003,52.084267,7324600
2010-11-29,68.860001,69.639999,68.300003,69.449997,52.249779,20021200
2010-11-30,68.550003,69.750000,68.320000,69.559998,52.332546,27524300
2010-12-01,70.379997,71.550003,70.379997,71.330002,53.664181,26590200
2010-12-02,71.190002,71.660004,70.949997,71.480003,53.777023,21274800
2010-12-03,71.010002,71.300003,70.889999,71.190002,53.558846,19457100
2010-12-06,71.199997,71.599998,71.059998,71.309998,53.649136,15985400
2010-12-07,71.910004,72.180000,71.419998,71.459999,53.761974,23694600
2010-12-08,71.870003,72.220001,71.480003,71.849998,54.055397,22654900
2010-12-09,72.050003,72.139999,71.330002,72.000000,54.168243,17971600
2010-12-10,72.180000,72.180000,71.620003,72.180000,54.303669,17699500
2010-12-13,72.410004,72.750000,72.070000,72.360001,54.439083,21170500
2010-12-14,72.230003,72.500000,71.930000,72.180000,54.303669,20625900
2010-12-15,71.870003,72.309998,71.790001,71.849998,54.055397,20979000
2010-12-16,71.919998,72.330002,71.570000,72.220001,54.333755,18513900
2010-12-17,72.110001,72.389999,71.779999,72.169998,54.296139,36761300
2010-12-20,72.239998,72.500000,71.879997,72.220001,54.333755,16045800
2010-12-21,72.430000,72.970001,72.230003,72.720001,54.709919,21772800
2010-12-22,72.940002,73.000000,72.650002,72.800003,54.770107,14606600
2010-12-23,72.940002,73.199997,72.830002,73.199997,55.071041,11390900
2010-12-27,72.809998,73.300003,72.809998,73.010002,54.928108,9757200
2010-12-28,73.199997,73.559998,72.959999,73.419998,55.236561,14423400
2010-12-29,73.410004,73.690002,73.339996,73.370003,55.198963,11797700
2010-12-30,73.290001,73.510002,73.050003,73.360001,55.191429,10790400
2010-12-31,73.160004,73.510002,73.019997,73.120003,55.010857,15273700
2011-01-03,73.720001,74.790001,73.639999,74.550003,56.086704,23320700
2011-01-04,74.709999,74.949997,74.419998,74.900002,56.350018,20028500
2011-01-05,74.669998,74.870003,74.139999,74.699997,56.199547,16550800
2011-01-06,74.900002,75.430000,74.669998,75.180000,56.560673,22525300
2011-01-07,75.209999,75.900002,75.089996,75.589996,56.869133,19297700
2011-01-10,75.129997,75.269997,74.580002,75.129997,56.523064,20766400
2011-01-11,75.019997,75.860001,75.019997,75.690002,56.944363,15805400
2011-01-12,75.940002,76.620003,75.669998,76.580002,57.613945,17363000
2011-01-13,76.650002,76.820000,75.980003,76.709999,57.711746,20438100
2011-01-14,76.669998,78.000000,76.500000,77.839996,58.561905,23478700
2011-01-18,77.790001,78.849998,77.720001,78.709999,59.216427,23883600
2011-01-19,78.629997,78.930000,78.129997,78.239998,58.862835,21844100
2011-01-20,77.980003,78.160004,76.769997,77.750000,58.494179,29121600
2011-01-21,78.209999,79.099998,78.059998,78.980003,59.419579,25084400
2011-01-24,78.849998,79.180000,78.089996,78.589996,59.126141,24871600
2011-01-25,78.220001,78.989998,77.930000,78.680000,59.193863,21626300
2011-01-26,78.709999,79.860001,78.489998,79.660004,59.931149,25555400
2011-01-27,79.839996,79.980003,79.339996,79.879997,60.096649,17003500
2011-01-28,79.779999,79.889999,78.870003,78.989998,59.427082,26300600
2011-01-31,79.919998,80.820000,79.010002,80.680000,60.698540,34514400
2011-02-01,81.139999,83.959999,81.040001,83.910004,63.128559,40829600
2011-02-02,83.589996,83.980003,83.260002,83.410004,62.752399,18176900
2011-02-03,83.059998,83.550003,82.459999,83.440002,62.774982,19647700
2011-02-04,83.250000,83.519997,82.849998,83.279999,62.654598,16558300
2011-02-07,83.449997,84.000000,83.360001,83.930000,63.143639,15304300
2011-02-08,83.500000,83.650002,82.639999,82.980003,62.757912,17463500
2011-02-09,82.440002,82.779999,81.769997,82.550003,62.432728,15890900
2011-02-10,81.680000,83.309998,81.610001,83.199997,62.924278,21050500
2011-02-11,82.230003,83.410004,82.230003,82.820000,62.636890,15993500
2011-02-14,82.070000,85.110001,81.889999,84.910004,64.217583,33108300
2011-02-15,84.790001,84.889999,82.669998,82.970001,62.750362,25684600
2011-02-16,83.059998,83.860001,82.860001,83.690002,63.294888,16673500
2011-02-17,83.970001,83.970001,83.050003,83.879997,63.438568,17853500
2011-02-18,83.910004,84.500000,83.500000,84.500000,63.907497,22839500
2011-02-22,84.970001,86.699997,84.730003,85.440002,64.618416,32580400
2011-02-23,86.000000,88.230003,85.470001,87.070000,65.851173,38624600
2011-02-24,87.199997,87.529999,85.459999,85.970001,65.019241,28577100
2011-02-25,85.790001,86.239998,85.290001,85.339996,64.542770,22230300
2011-02-28,85.870003,86.559998,85.489998,85.529999,64.686485,24507000
2011-03-01,86.410004,86.500000,84.699997,84.800003,64.134392,23001800
2011-03-02,84.589996,85.320000,83.550003,85.080002,64.346138,17423600
2011-03-03,85.459999,85.949997,85.050003,85.820000,64.905807,17153500
2011-03-04,85.919998,86.000000,84.699997,85.080002,64.346138,20028600
2011-03-07,85.839996,86.080002,84.690002,84.720001,64.073891,18062700
2011-03-08,84.599998,85.110001,83.750000,84.599998,63.983116,17658200
2011-03-09,84.120003,84.550003,83.559998,84.379997,63.816730,13306600
2011-03-10,83.800003,83.800003,81.199997,81.379997,61.547806,25996300
2011-03-11,81.019997,82.910004,80.099998,82.120003,62.107487,17607100
2011-03-14,81.669998,82.639999,81.459999,82.379997,62.304127,16383200
2011-03-15,80.169998,82.089996,79.750000,81.389999,61.555386,23191300
2011-03-16,81.230003,81.809998,78.800003,79.309998,59.982288,33396500
2011-03-17,80.379997,81.500000,80.230003,81.160004,61.381435,21941300
2011-03-18,81.769997,82.330002,80.849998,80.849998,61.146980,28895900
2011-03-21,81.870003,83.330002,81.860001,82.839996,62.652016,18207000
2011-03-22,83.099998,83.230003,82.330002,82.559998,62.440254,16209700
2011-03-23,82.650002,83.000000,82.000000,82.599998,62.470512,15390600
2011-03-24,82.779999,83.470001,82.550003,82.730003,62.568817,17009000
2011-03-25,82.989998,83.930000,82.820000,83.620003,63.241947,16497300
2011-03-28,83.860001,84.010002,83.449997,83.470001,63.128506,14608200
2011-03-29,83.160004,83.889999,82.610001,83.250000,62.962112,16277400
2011-03-30,83.800003,84.860001,83.510002,84.489998,63.899940,15770400
2011-03-31,84.820000,84.940002,84.110001,84.129997,63.627647,15317800
2011-04-01,84.720001,84.839996,84.169998,84.680000,64.043602,15531500
2011-04-04,84.260002,84.930000,84.070000,84.870003,64.187309,13096100
2011-04-05,84.680000,85.940002,84.559998,85.419998,64.603271,17122600
2011-04-06,85.730003,85.889999,84.959999,85.180000,64.421768,13339700
2011-04-07,85.160004,85.790001,84.910004,85.760002,64.860435,16006700
2011-04-08,86.000000,86.220001,85.360001,85.949997,65.004143,15943200
2011-04-11,85.949997,86.150002,84.779999,85.160004,64.406647,13026500
2011-04-12,84.239998,84.250000,82.669998,83.180000,62.909168,20728800
2011-04-13,83.580002,83.949997,82.559998,83.160004,62.894054,14489400
2011-04-14,82.379997,83.839996,82.379997,83.440002,63.105812,15717500
2011-04-15,83.800003,84.470001,83.360001,84.290001,63.748665,17022500
2011-04-18,83.110001,84.000000,82.440002,83.099998,62.848671,15107300
2011-04-19,82.970001,83.989998,82.970001,83.800003,63.378082,12770800
2011-04-20,85.050003,85.680000,84.870003,85.650002,64.777229,15447600
2011-04-21,85.769997,86.430000,85.559998,86.360001,65.314201,12797200
2011-04-25,86.290001,86.500000,85.889999,86.220001,65.208328,9852800
2011-04-26,86.430000,87.480003,86.260002,87.419998,66.115891,17908800
2011-04-27,87.480003,87.900002,86.290001,87.779999,66.388161,17755800
2011-04-28,87.029999,87.500000,86.529999,87.339996,66.055382,18705300
2011-04-29,87.430000,88.000000,87.029999,87.980003,66.539444,17352300
2011-05-02,88.099998,88.129997,86.470001,86.970001,65.775536,18651200
